word_1,word_2,n_o_occurences
int,energy,4
int,ent,7
int,est,7
int,evalu,1
int,every,2
int,excess,2
int,exchang,3
int,excit,6
int,expect,13
int,expens,3
int,expert,2
int,expery,1
int,expir,1
int,express,1
int,extr,1
int,famy,1
int,fath,1
int,feat,4
int,fed,1
int,fee,2
int,fin,7
int,find,4
int,first,7
int,flo,2
int,focus,4
int,form,6
int,found,2
int,four,1
int,fre,2
int,ful,1
int,fund,1
int,fut,4
int,gam,15
int,gas,16
int,gem,23
int,gen,3
int,get,3
int,glob,15
int,going,1
int,gold,1
int,good,1
int,govern,2
int,grant,2
int,gre,7
int,group,20
int,grow,2
int,help,2
int,hit,3
int,hold,6
int,hom,2
int,html,2
int,http,6
int,hug,2
int,ident,3
int,impact,1
int,import,1
int,increas,1
int,ind,1
int,independ,1
int,index,2
int,industry,13
int,inform,9
int,ins,1
int,int,160
int,intend,2
int,interact,1
int,interest,10
int,intern,3
int,introduc,1
int,invest,25
int,issu,4
int,join,1
int,jon,1
int,jul,1
int,july,3
int,jun,12
int,know,1
int,knowledg,1
int,lab,1
int,lak,1
int,land,4
int,largest,1
int,last,1
int,launch,3
int,lead,3
int,lend,3
int,licens,5
int,lik,2
int,limit,4
int,lin,1
int,list,2
int,liv,1
int,llc,1
int,loc,2
int,logo,1
int,long,1
int,look,6
int,loss,1
int,lost,1
int,ltd,3
int,mad,1
int,mail,20
int,main,1
int,maj,2
int,mak,5
int,man,5
int,manufact,6
int,march,1
int,mark,3
int,market,17
int,mat,1
int,mayb,2
int,med,6
int,ment,2
int,mess,5
int,met,14
int,mil,4
int,min,9
int,mind,6
int,mistak,1
int,mon,3
int,money,2
int,mortg,1
int,mov,9
int,nat,9
int,nee,1
int,net,2
int,network,2
int,new,48
int,newslet,4
int,next,5
int,non,1
int,oblig,2
int,oil,9
int,old,1
int,onlin,4
int,opin,1
int,opportun,1
int,oppos,1
int,ord,3
int,org,1
int,otc,3
int,outstand,2
int,paid,1
int,part,1
int,partn,1
int,party,16
int,pass,2
int,paty,1
int,pay,3
int,pend,2
int,person,1
int,plan,1
int,platform,1
int,play,5
int,pleas,6
int,plu,3
int,point,1
int,policy,5
int,poor,1
int,pop,8
int,posit,11
int,post,1
int,pot,2
int,prem,1
int,premy,2
int,pres,6
int,presid,6
int,prev,1
int,pri,1
int,pric,4
int,prim,2
int,print,2
int,priv,5
int,process,2
int,produc,6
int,profess,1
int,profil,6
int,program,1
int,project,1
int,property,3
int,prov,1
int,provid,13
int,publ,7
int,purpos,1
int,qual,2
int,quest,3
int,reach,2
int,read,5
int,real,8
int,rec,6
int,receiv,11
int,reduc,1
int,refus,1
int,reg,7
int,regard,1
int,regul,3
int,rel,3
int,releas,3
int,remain,1
int,remov,2
int,rep,2
int,reply,3
int,report,21
int,repres,1
int,request,1
int,research,1
int,reserv,9
int,respect,3
int,respond,1
int,respons,1
int,result,2
int,rev,1
int,review,1
int,revolv,5
int,right,13
int,road,1
int,saf,7
int,sal,2
int,sav,3
int,sci,1
int,sec,11
int,sect,5
int,seek,6
int,sel,10
int,send,4
int,sent,1
int,serv,12
int,set,1
int,shar,4
int,sharehold,6
int,sheet,7
int,shop,2
int,sign,7
int,sint,4
int,sir,1
int,sit,8
int,siz,1
int,smal,1
int,solicit,1
int,solv,1
int,sourc,4
int,spec,3
int,standard,1
int,star,1
int,start,2
int,stat,5
int,ste,1
int,stock,24
int,stor,1
int,strategic,1
int,street,3
int,structure,1
int,subscrib,1
int,subsidy,7
int,success,4
int,suit,3
int,sum,4
int,supply,1
int,surpr,2
int,survey,4
int,symbol,5
int,system,3
int,tak,1
int,talk,1
int,target,2
int,tax,1
int,team,1
int,technolog,13
int,tel,1
int,ten,2
int,test,3
int,thing,6
int,third,11
int,though,1
int,thousand,7
int,thu,2
int,ticket,1
int,tim,28
int,today,9
int,tomorrow,1
int,took,1
int,tool,1
int,tot,3
int,trad,7
int,transact,14
int,transf,1
int,travel,4
int,tre,1
int,tue,3
int,two,1
int,typ,1
int,unit,3
int,univers,1
int,unsubscrib,1
int,urg,1
int,util,1
int,valid,1
int,valu,1
int,vary,1
int,vent,1
int,via,2
int,view,1
int,vit,1
int,want,2
int,wat,1
int,watch,3
int,way,1
int,web,3
int,websit,1
int,week,3
int,wel,7
int,west,2
int,whit,1
int,whol,6
int,wid,1
int,wish,1
int,within,2
int,without,7
int,wor,9
int,work,3
int,world,3
int,worldwid,2
int,writ,2
int,www,4
int,year,5
integr,access,2
integr,account,2
integr,adob,2
integr,adv,2
integr,agr,1
integr,among,1
integr,apply,3
integr,approach,1
integr,are,1
integr,art,1
integr,asset,1
integr,autom,1
integr,bas,3
integr,busy,2
integr,car,1
integr,cel,1
integr,combin,1
integr,commerc,1
integr,commit,1
integr,commun,1
integr,company,1
integr,competit,2
integr,concern,1
integr,confid,1
integr,consist,1
integr,consult,1
integr,cont,1
integr,contact,1
integr,delivery,1
integr,design,2
integr,develop,3
integr,download,2
integr,due,1
integr,easy,4
integr,effect,1
integr,environ,2
integr,etc,2
integr,every,2
integr,exampl,1
integr,expect,2
integr,expery,1
integr,fail,3
integr,fal,2
integr,feat,2
integr,first,1
integr,food,1
integr,form,1
integr,fut,2
integr,gain,1
integr,glob,2
integr,good,1
integr,grow,1
integr,hand,6
integr,help,1
integr,hon,1
integr,import,1
integr,improv,4
integr,includ,1
integr,industry,3
integr,inform,1
integr,ins,1
integr,inst,4
integr,integr,14
integr,interest,1
integr,internet,1
integr,issu,1
integr,join,1
integr,licens,1
integr,lif,2
integr,lin,1
integr,mad,1
integr,mail,2
integr,maj,1
integr,mak,1
integr,man,4
integr,manufact,2
integr,many,1
integr,market,1
integr,ment,6
integr,mess,4
integr,mov,1
integr,mult,1
integr,nev,4
integr,obtain,1
integr,ord,6
integr,org,2
integr,partn,1
integr,per,1
integr,perform,4
integr,person,1
integr,plac,1
integr,platform,1
integr,print,1
integr,produc,3
integr,project,1
integr,provid,1
integr,qual,1
integr,rapid,1
integr,ready,1
integr,real,1
integr,repair,4
integr,requir,2
integr,respect,1
integr,result,1
integr,risk,1
integr,saf,1
integr,say,1
integr,sec,1
integr,sect,1
integr,serv,7
integr,shop,4
integr,sit,1
integr,softw,1
integr,solv,7
integr,spec,1
integr,stag,1
integr,standard,1
integr,stat,2
integr,strategic,1
integr,submit,1
integr,supery,4
integr,support,5
integr,system,8
integr,tak,4
integr,technolog,3
integr,tim,1
integr,two,6
integr,video,4
integr,vis,1
integr,web,1
integr,websit,1
integr,window,4
integr,work,7
integr,worldwid,1
integr,wrong,6
integr,year,1
intend,account,4
intend,acquir,1
intend,act,5
intend,address,4
intend,adv,1
intend,advert,1
intend,affect,1
intend,agr,5
intend,amount,1
intend,analyst,2
intend,anticip,11
intend,apolog,3
intend,approach,1
intend,attach,1
intend,auth,1
intend,avail,1
intend,back,1
intend,bal,1
intend,bas,2
intend,becam,1
intend,becom,1
intend,believ,17
intend,benefit,1
intend,best,2
intend,bil,1
intend,break,1
intend,build,1
intend,busy,3
intend,californ,1
intend,capit,4
intend,cas,1
intend,cash,1
intend,cel,1
intend,chang,2
intend,city,1
intend,class,1
intend,cod,1
intend,commun,1
intend,company,8
intend,complet,5
intend,confid,5
intend,congress,1
intend,consum,3
intend,contact,1
intend,contain,6
intend,conveny,2
intend,cop,2
intend,copyright,1
intend,corp,5
intend,cost,1
intend,country,3
intend,dat,2
intend,decid,2
intend,definit,5
intend,deposit,1
intend,disclos,1
intend,distribut,7
intend,divers,1
intend,doll,2
intend,don,3
intend,dram,1
intend,easy,2
intend,email,1
intend,enco,1
intend,end,1
intend,energy,1
intend,enough,2
intend,ent,4
intend,entir,1
intend,estim,11
intend,everyth,2
intend,execut,5
intend,expect,17
intend,expl,2
intend,express,13
intend,extrem,1
intend,feat,1
intend,fin,2
intend,forward,7
intend,ful,1
intend,giv,1
intend,govern,1
intend,grow,1
intend,help,2
intend,hist,2
intend,hon,1
intend,honest,2
intend,host,1
intend,hum,1
intend,idea,1
intend,ident,15
intend,includ,4
intend,inconveny,1
intend,increas,1
intend,ind,1
intend,individ,2
intend,inform,10
intend,instal,1
intend,int,2
intend,intend,76
intend,invest,8
intend,joint,1
intend,july,2
intend,kind,1
intend,know,2
intend,knowledg,1
intend,lab,1
intend,larg,2
intend,law,1
intend,lik,3
intend,list,3
intend,look,7
intend,loss,2
intend,mail,10
intend,man,2
intend,market,3
intend,mean,1
intend,meas,2
intend,memb,1
intend,mess,4
intend,might,2
intend,mil,4
intend,min,1
intend,mortg,1
intend,nam,9
intend,occ,1
intend,oil,1
intend,opt,1
intend,org,1
intend,panel,1
intend,pass,1
intend,past,2
intend,pay,1
intend,person,5
intend,phon,1
intend,plan,5
intend,pleas,6
intend,poor,1
intend,port,1
intend,posit,1
intend,post,1
intend,pot,1
intend,pow,1
intend,pri,1
intend,pric,1
intend,prim,2
intend,process,1
intend,produc,3
intend,program,3
intend,prohibit,3
intend,project,2
intend,promot,1
intend,property,1
intend,propos,1
intend,protect,2
intend,provid,1
intend,publ,1
intend,purpos,3
intend,quest,1
intend,reason,2
intend,recipy,6
intend,recommend,1
intend,reform,1
intend,reg,4
intend,regard,1
intend,remov,2
intend,report,6
intend,resid,6
intend,respect,2
intend,result,1
intend,right,2
intend,said,1
intend,search,2
intend,sec,4
intend,sect,1
intend,seen,1
intend,sel,1
intend,send,1
intend,serv,3
intend,set,1
intend,sharehold,1
intend,sign,1
intend,simil,21
intend,sint,1
intend,sol,4
intend,solicit,1
intend,sourc,1
intend,spec,5
intend,spent,1
intend,start,1
intend,stat,18
intend,stil,1
intend,stock,2
intend,surpr,4
intend,team,2
intend,term,16
intend,test,1
intend,thought,1
intend,titl,1
intend,togeth,1
intend,transf,1
intend,transmit,2
intend,understand,2
intend,unit,2
intend,valu,1
intend,vary,12
intend,ver,2
intend,want,1
intend,washington,2
intend,week,5
intend,weight,1
intend,wel,1
intend,window,2
intend,wish,1
intend,without,3
intend,word,2
intend,world,1
intend,writ,3
interact,acceiv,2
interact,anywh,1
interact,apply,2
interact,autom,1
interact,break,1
interact,ceo,1
interact,comput,1
interact,conceiv,1
interact,conf,1
interact,cont,1
interact,corp,1
interact,cre,1
interact,cur,1
interact,dat,1
interact,disk,1
interact,distribut,1
interact,easy,1
interact,elimin,1
interact,email,2
interact,engin,1
interact,entir,1
interact,execut,1
interact,expert,1
interact,facil,1
interact,fact,1
interact,feat,1
interact,follow,1
interact,found,1
interact,fre,1
interact,get,1
interact,grant,4
interact,high,2
interact,hum,1
interact,impress,1
interact,includ,2
interact,inform,1
interact,int,1
interact,interact,12
interact,introduc,1
interact,issu,1
interact,knowledg,1
interact,known,1
interact,last,1
interact,lik,1
interact,list,1
interact,machin,1
interact,man,3
interact,med,1
interact,minim,1
interact,mot,1
interact,nee,1
interact,nev,2
interact,num,1
interact,pack,1
interact,particip,2
interact,pow,1
interact,pres,4
interact,print,1
interact,process,1
interact,profit,1
interact,pur,3
interact,qual,1
interact,rank,1
interact,real,1
interact,receiv,1
interact,reduc,1
interact,report,1
interact,requir,1
interact,respons,1
interact,sal,1
interact,say,2
interact,serv,1
interact,sess,1
interact,softw,2
interact,spac,1
interact,spec,2
interact,star,1
interact,support,1
interact,system,3
interact,technolog,2
interact,temp,1
interact,tim,1
interact,tomorrow,1
interact,tool,2
interact,virt,3
interact,voic,1
interact,walk,3
interact,wat,3
interact,web,2
interact,year,1
interest,acceiv,4
interest,accord,2
interest,account,9
interest,acquir,7
interest,addit,4
interest,address,7
interest,adv,3
interest,advert,4
interest,agr,3
interest,agree,1
interest,alon,2
interest,along,1
interest,already,4
interest,americ,1
interest,among,1
interest,amount,2
interest,analyst,2
interest,anyon,2
interest,appear,1
interest,apply,3
interest,are,5
interest,area,2
interest,art,1
interest,ask,5
interest,ass,2
interest,asset,1
interest,assist,3
interest,assocy,10
interest,auth,1
interest,autom,1
interest,avail,3
interest,back,1
interest,bank,2
interest,bas,9
interest,becom,3
interest,begin,1
interest,behalf,1
interest,behind,1
interest,believ,2
interest,best,3
interest,bet,1
interest,bil,3
interest,bit,1
interest,block,1
interest,board,1
interest,book,1
interest,brok,2
interest,busy,14
interest,buy,10
interest,cal,6
interest,calc,14
interest,campaign,1
interest,card,2
interest,cash,3
interest,cent,6
interest,certain,6
interest,chang,1
interest,chant,1
interest,charg,2
interest,charset,2
interest,chat,3
interest,chin,3
interest,cho,1
interest,choos,1
interest,circ,8
interest,city,4
interest,claim,1
interest,cli,1
interest,click,5
interest,cod,1
interest,col,1
interest,collect,1
interest,colleg,1
interest,commit,5
interest,commun,5
interest,comp,1
interest,company,21
interest,compens,23
interest,compet,1
interest,competit,1
interest,complet,1
interest,comprehend,1
interest,condit,1
interest,confid,1
interest,confirm,1
interest,conflict,23
interest,consid,3
interest,consolid,3
interest,constitut,2
interest,cont,3
interest,contact,6
interest,contain,2
interest,continu,1
interest,contract,2
interest,control,2
interest,coop,4
interest,corp,5
interest,cost,3
interest,count,6
interest,country,2
interest,cours,1
interest,cre,1
interest,credit,4
interest,cur,19
interest,dat,4
interest,day,1
interest,deal,4
interest,dear,6
interest,debt,3
interest,decid,2
interest,demand,1
interest,depart,4
interest,depend,1
interest,deposit,2
interest,describ,1
interest,design,2
interest,detail,5
interest,develop,1
interest,diff,1
interest,direct,3
interest,discount,2
interest,distribut,14
interest,docu,1
interest,doll,7
interest,don,2
interest,dram,3
interest,draw,3
interest,driv,2
interest,drop,1
interest,due,17
interest,ear,3
interest,earn,10
interest,easy,2
interest,econom,1
interest,edit,7
interest,effect,2
interest,elect,1
interest,elig,2
interest,els,2
interest,email,19
interest,emerg,2
interest,employ,1
interest,end,2
interest,engin,1
interest,enh,1
interest,ens,1
interest,ent,6
interest,equ,3
interest,espec,1
interest,est,5
interest,estim,1
interest,etc,1
interest,europ,1
interest,every,5
interest,exampl,2
interest,excel,1
interest,exchang,2
interest,exclud,2
interest,execut,3
interest,exerc,1
interest,expand,1
interest,expens,1
interest,expl,2
interest,express,8
interest,extend,1
interest,extr,3
interest,extrem,1
interest,fact,22
interest,fal,1
interest,famy,2
interest,fast,1
interest,fav,1
interest,fax,1
interest,feat,1
interest,fed,1
interest,feel,1
interest,fig,1
interest,fil,2
interest,fin,7
interest,find,2
interest,first,11
interest,fit,2
interest,fix,2
interest,follow,3
interest,forget,1
interest,form,5
interest,forward,3
interest,found,6
interest,fre,12
interest,fresh,1
interest,friend,1
interest,ful,3
interest,fund,7
interest,fut,3
interest,gain,6
interest,gam,2
interest,gas,4
interest,gem,1
interest,gen,5
interest,get,19
interest,gift,1
interest,giv,5
interest,goal,1
interest,goe,1
interest,going,2
interest,gold,2
interest,grant,5
interest,gre,2
interest,greet,2
interest,group,11
interest,guar,2
interest,guarantee,2
interest,half,3
interest,hap,2
interest,happy,1
interest,heal,1
interest,held,1
interest,hello,4
interest,help,11
interest,hent,1
interest,high,3
interest,hom,9
interest,hop,2
interest,howev,1
interest,http,5
interest,hug,3
interest,ide,1
interest,imagin,1
interest,immedy,5
interest,import,1
interest,improv,9
interest,includ,14
interest,incom,8
interest,increas,2
interest,ind,2
interest,industry,1
interest,info,2
interest,inform,20
interest,init,1
interest,ins,1
interest,institut,1
interest,instruct,1
interest,int,10
interest,integr,1
interest,interest,128
interest,internet,5
interest,invest,17
interest,investig,1
interest,involv,2
interest,isn,1
interest,iso,1
interest,issu,3
interest,item,2
interest,job,1
interest,join,3
interest,joint,1
interest,judg,4
interest,jun,3
interest,keep,6
interest,kind,4
interest,know,9
interest,last,3
interest,lat,1
interest,learn,1
interest,left,1
interest,lend,3
interest,level,2
interest,liabl,2
interest,licens,1
interest,light,1
interest,lik,6
interest,limit,1
interest,link,3
interest,list,5
interest,littl,2
interest,liv,4
interest,llc,3
interest,loan,5
interest,loc,2
interest,long,2
interest,look,9
interest,loss,1
interest,lot,2
interest,lov,1
interest,low,6
interest,mad,1
interest,magazin,1
interest,mail,8
interest,main,2
interest,mak,9
interest,man,11
interest,many,1
interest,march,2
interest,market,15
interest,mary,2
interest,mast,1
interest,mat,6
interest,match,1
interest,med,6
interest,memb,1
interest,mess,5
interest,might,5
interest,mil,10
interest,min,4
interest,mind,1
interest,minim,1
interest,mistak,1
interest,model,1
interest,mon,3
interest,money,16
interest,month,1
interest,mortg,6
interest,mov,2
interest,movy,3
interest,much,2
interest,must,6
interest,nam,5
interest,nat,4
interest,necess,1
interest,nee,1
interest,negoty,1
interest,net,3
interest,network,1
interest,nev,3
interest,new,4
interest,newslet,3
interest,next,1
interest,nin,1
interest,non,5
interest,norm,3
interest,noth,1
interest,num,1
interest,numb,1
interest,object,3
interest,oblig,2
interest,obtain,4
interest,oft,1
interest,oil,5
interest,old,1
interest,onlin,4
interest,opin,12
interest,opportun,2
interest,oppos,1
interest,opt,4
interest,ord,2
interest,org,1
interest,paid,5
interest,part,3
interest,particip,1
interest,partn,4
interest,pay,8
interest,peopl,10
interest,per,3
interest,perc,5
interest,perform,4
interest,period,1
interest,person,18
interest,phon,6
interest,plan,6
interest,play,2
interest,pleas,21
interest,point,9
interest,policy,3
interest,pop,5
interest,portfolio,1
interest,posit,6
interest,poss,3
interest,pot,4
interest,pow,3
interest,pre,1
interest,predict,2
interest,premy,1
interest,prep,1
interest,pres,2
interest,press,2
interest,pric,12
interest,priv,5
interest,proc,2
interest,process,2
interest,produc,13
interest,profess,1
interest,profit,1
interest,program,3
interest,project,1
interest,promot,3
interest,prop,1
interest,property,2
interest,propos,1
interest,prospect,1
interest,protect,1
interest,prov,1
interest,provid,3
interest,publ,4
interest,purchas,2
interest,put,2
interest,quick,2
interest,quit,2
interest,rang,2
interest,rat,40
interest,read,2
interest,ready,1
interest,real,6
interest,receipt,2
interest,receiv,20
interest,recommend,2
interest,reduc,3
interest,ref,1
interest,refin,2
interest,reg,4
interest,regard,1
interest,rel,4
interest,releas,1
interest,remain,2
interest,rememb,1
interest,remov,1
interest,reply,5
interest,report,8
interest,repres,4
interest,request,3
interest,requir,3
interest,resid,1
interest,resourc,2
interest,respond,1
interest,result,13
interest,retail,3
interest,return,2
interest,rev,3
interest,right,4
interest,ris,1
interest,risk,1
interest,road,1
interest,rob,1
interest,rol,1
interest,room,2
interest,run,2
interest,said,2
interest,sal,4
interest,sampl,2
interest,sav,3
interest,say,1
interest,school,2
interest,search,1
interest,sec,2
interest,sect,10
interest,see,4
interest,seek,3
interest,seem,1
interest,seen,1
interest,sel,6
interest,send,6
interest,sent,2
interest,serv,11
interest,shal,3
interest,shar,7
interest,sharehold,8
interest,short,1
interest,show,2
interest,sid,1
interest,sign,1
interest,simpl,3
interest,simply,1
interest,singl,1
interest,sint,6
interest,sit,13
interest,siz,4
interest,softw,2
interest,solv,1
interest,someon,2
interest,someth,4
interest,soon,4
interest,sorry,1
interest,sou,1
interest,sound,1
interest,spac,3
interest,spec,3
interest,spent,1
interest,staff,1
interest,start,6
interest,stat,17
interest,stil,3
interest,stock,7
interest,stop,1
interest,strategic,1
interest,street,1
interest,strength,3
interest,strictly,1
interest,subscrib,7
interest,subsidy,6
interest,subst,3
interest,success,2
interest,suggest,1
interest,sum,2
interest,supply,2
interest,support,1
interest,symbol,2
interest,system,2
interest,tag,1
interest,tak,5
interest,talk,1
interest,target,3
interest,tax,2
interest,team,2
interest,tel,3
interest,term,1
interest,text,1
interest,thank,10
interest,thing,3
interest,think,5
interest,thought,3
interest,tim,19
interest,today,2
interest,top,2
interest,tot,3
interest,toward,1
interest,trad,1
interest,traff,1
interest,train,1
interest,transact,9
interest,transfer,1
interest,travel,5
interest,tre,1
interest,tru,1
interest,try,1
interest,two,1
interest,typ,2
interest,unit,1
interest,unsubscrib,8
interest,upon,1
interest,url,2
interest,vac,3
interest,valu,2
interest,ver,2
interest,via,3
interest,view,4
interest,vis,1
interest,visit,8
interest,wal,1
interest,walk,1
interest,want,7
interest,watch,1
interest,way,5
interest,web,6
interest,websit,6
interest,wel,14
interest,welcom,2
interest,wheth,1
interest,whol,3
interest,whos,1
interest,wif,1
interest,win,4
interest,wish,3
interest,without,16
interest,wor,2
interest,work,17
interest,world,1
interest,worry,1
interest,writ,2
interest,www,7
interest,yahoo,1
interest,year,17
intern,acc,1
intern,acceiv,2
intern,access,2
intern,account,2
intern,act,2
intern,addit,2
